rank,center_node_id
1,2666
2,1466
3,6570
4,7654
5,6132
6,5515
7,4406
8,2276
9,1055
10,2163
11,2734
12,3759
13,2950
14,4939
15,1806
16,4866
17,9631
18,6753
19,3208
20,8088
21,2490
22,7082
23,584
24,6227
25,10232
26,8375
27,5319
28,4232
29,2654
30,10683
31,5020
32,6553
33,4822
34,1996
35,2430
36,2687
37,6444
38,9022
39,9849
40,7338
41,8729
42,6828
43,12870
44,9488
45,6593
46,3534
47,2930
48,1429
49,9614
50,4354
51,9168
52,4790
53,10629
54,2816
55,3936
56,5830
57,5366
58,5561
59,3986
60,8379
61,11152
62,12187
63,11038
64,11391
65,489
66,1964
67,7169
68,7725
69,13087
70,4102
71,3868
72,9260
73,8797
74,7156
75,4964
76,4452
77,6225
78,4126
79,7520
80,12591
81,8735
82,5302
83,7116
84,12896
85,7205
86,8644
87,8259
88,10917
89,11010
90,1179
91,5992
92,6001
93,1652
94,6027
95,5446
96,9801
97,1775
98,1924
99,7882
100,5654
101,8464
102,7550
103,2298
104,7836
105,9182
106,3193
107,1983
108,13132
109,12677
110,10397
111,11208
112,11523
113,13216
114,963
115,13024
116,667
117,5910
118,5729
119,12250
120,11863
121,1326
122,2069
123,11955
124,9400
125,1345
126,2110
127,12345
128,929
129,11757
130,8942
131,8955
132,10719
133,10119
134,11298
135,11282
136,13287
137,1689
138,4754
139,3041
140,1630
141,1763
142,3239
143,10180
144,8420
145,10776
146,9048
147,9660
148,9213
149,10218
150,4196
151,1365
152,3923
153,1601
154,3441
155,4929
156,3732
157,12963
158,4446
159,3285
160,8218
161,3125
162,3609
163,5187
164,3381
165,4321
166,3619
167,4440
168,3377
169,11458
170,7676
171,7575
172,9098
173,8516
174,8211
175,11006
176,8875
177,11496
178,4077
179,818
180,7279
181,1027
182,1030
183,4098
184,7813
185,7912
186,5768
187,5633
188,10060
189,10034
190,4152
191,10924
192,8014
193,1236
194,872
195,4002
196,9138
197,10093
198,5292
199,9981
200,10855
201,11665
202,10972
203,432
204,4624
205,10958
206,10830
207,10488
208,380
209,1866
210,9064
211,11574
212,312
213,13684
214,10708
215,10636
216,10445
217,2056
218,6870
219,2333
220,4146
221,12454
222,9207
223,7832
224,390
225,12980
226,12858
227,5663
228,12685
229,8310
230,12309
231,12446
232,7922
233,8245
234,5452
235,6232
236,7981
237,984
238,5650
239,252
240,7607
241,10081
242,12613
243,3144
244,289
245,4031
246,2043
247,11973
248,231
249,12622
250,428
251,9374
252,13395
253,3682
254,8727
255,12172
256,1525
257,10377
258,11707
259,12714
260,1047
261,13989
262,7182
263,5940
264,9987
265,11587
266,12166
267,8570
268,10603
269,14160
270,7125
271,3402
272,3789
273,5146
274,11398
275,3675
276,7245
277,11531
278,1962
279,4746
280,11225
281,12449
282,1336
283,4589
284,5046
285,10214
286,11895
287,2176
288,6536
289,6998
290,7961
291,11289
292,177
293,4991
294,13353
295,13494
296,1458
297,2933
298,5056
299,6590
300,7493
301,914
302,4971
303,11462
304,12476
305,13313
306,3723
307,4206
308,7595
309,9546
310,13194
311,1872
312,2157
313,10401
314,4343
315,7582
316,7971
317,8896
318,7154
319,8029
320,10365
321,12275
