rank,center_node_id
1,10204
2,10229
3,9648
4,8349
5,8774
6,7548
7,6256
8,6764
9,17828
10,18829
11,9586
12,11368
13,8734
14,19190
15,10402
16,17457
17,21219
18,10110
19,11553
20,13014
21,3670
22,11794
23,7958
24,16658
25,16014
26,18922
27,1512
28,18170
29,19457
30,14651
31,30887
32,7803
33,6580
34,12858
35,15160
36,7613
37,3497
38,7016
39,3649
40,7947
41,10986
42,15204
43,12063
44,18346
45,11513
46,19630
47,6075
48,5993
49,3047
50,3800
51,19059
52,16858
53,5501
54,6388
55,6032
56,12924
57,19507
58,32097
59,18989
60,24919
61,909
62,22974
63,20620
64,21860
65,9033
66,4281
67,15471
68,12956
69,1965
70,12596
71,22426
72,16908
73,25405
74,23891
75,26418
76,20942
77,1936
78,10840
79,21610
80,30320
81,583
82,21555
83,24783
84,5582
85,4115
86,27944
87,13975
88,13754
89,29276
90,32043
91,13679
92,19965
93,29079
94,26758
95,26830
96,26742
97,23123
98,14908
99,20991
100,28529
101,12643
102,22081
103,21675
104,19442
105,26733
106,30704
107,30606
108,19022
109,22676
110,28182
111,20651
112,19109
113,27284
114,20672
115,23732
116,26463
117,25052
118,23196
119,21468
120,21148
121,21175
122,27139
123,30251
124,29839
125,31845
126,22115
127,31396
128,22599
129,27922
130,22792
131,22892
132,22646
133,23593
134,30636
135,23500
136,24567
137,23174
138,25454
139,32817
140,22850
141,24442
142,27622
143,23692
144,23276
145,25381
146,25355
147,26330
148,25404
149,29509
150,23839
151,26261
152,27117
153,29410
154,22689
155,27968
156,26225
157,20395
158,29543
159,26542
160,28845
161,26346
162,29883
163,28662
164,30074
165,26648
166,27689
167,26882
168,26027
169,23016
170,29814
171,25323
172,29680
173,29773
174,31339
175,31110
176,32811
177,26197
178,32844
179,27464
180,29998
181,26106
182,28048
183,27900
184,29025
185,30305
186,29460
187,27001
188,30775
189,30895
190,31236
191,27497
192,28988
193,31384
194,32786
195,30212
196,31560
197,25904
198,32032
199,26218
200,29315
201,32341
202,30492
203,26237
204,30574
205,31643
206,7129
207,8380
208,7846
209,3739
210,9628
211,4397
212,7793
213,2633
214,1085
215,1879
216,8673
217,4650
218,7421
219,11042
220,2410
221,6655
222,4133
223,772
224,26720
225,27109
226,25561
227,27176
228,5122
229,9448
230,31193
231,29008
232,32794
233,32906
234,32235
235,30552
236,29157
237,29769
238,28523
239,30677
240,2302
241,29610
242,29292
243,32004
244,29516
245,6054
246,6878
247,16024
248,12328
249,19983
250,981
251,455
252,12658
253,6034
254,2795
255,14061
256,2252
257,13237
258,12505
259,15699
260,211
261,14821
262,32538
263,31762
264,10728
265,797
266,649
267,13389
268,15031
269,8623
270,7925
271,1153
272,11061
273,9052
274,14125
275,13888
276,12819
277,13233
278,12403
279,19782
280,14354
281,4917
282,11358
283,32718
284,30752
285,16599
286,9696
287,32781
288,31863
289,33113
290,6614
291,32022
292,31215
293,33011
294,6765
295,27054
296,31364
297,4808
298,18086
299,3396
300,17956
301,13703
302,17796
303,8072
304,1294
305,5956
306,18052
307,6685
308,30096
309,32054
310,18581
311,32522
312,7812
313,17515
314,4255
315,6582
316,17655
317,31703
318,25287
319,27651
320,21604
321,20727
322,21680
323,19250
324,24689
325,18121
326,31304
327,31995
328,31582
329,30431
330,32563
331,30208
332,32161
333,31695
334,30669
335,30292
336,30515
337,2002
338,32578
339,29745
340,32892
341,18796
342,28568
343,31137
344,26526
345,21614
346,31976
347,22962
348,956
349,16395
350,2724
351,24332
352,17118
353,20664
354,29179
355,24328
356,14455
357,21708
358,20660
359,10456
360,27562
361,30102
362,27510
363,28052
364,24973
365,25518
366,25492
367,25974
368,16425
369,25596
370,24139
371,10426
372,17075
373,1695
374,663
375,21937
376,29800
377,28880
378,30837
379,3042
380,9399
381,30528
382,18492
383,19255
384,14505
385,25209
386,14992
387,14737
388,16438
389,5260
390,28944
391,31267
392,32839
393,2787
394,34028
395,4268
396,9028
397,11450
398,29238
399,13397
400,1435
401,17844
402,11949
403,9685
404,1214
405,14717
406,6652
407,6328
408,12920
409,27243
410,17199
411,128
412,6884
413,9151
414,14742
415,13593
416,29739
417,32104
418,18155
419,2909
420,26284
421,685
422,14099
423,26479
424,4896
425,25822
426,28373
427,25817
428,2987
429,8832
430,14510
431,2571
432,5672
433,2387
434,32092
435,19908
436,814
437,1376
438,11709
439,7239
440,12041
441,15406
442,31019
443,13098
444,17824
445,32060
446,31457
447,7962
448,33205
449,3801
450,11316
451,13736
452,13231
453,26131
454,20147
455,25760
456,1284
457,20602
458,712
459,13541
460,22739
461,27778
462,16162
463,20217
464,34106
