rank,center_node_id
1,19473
2,23792
3,14197
4,30098
5,21293
6,31390
7,29779
8,26038
9,41286
10,34759
11,18804
12,8265
13,6682
14,14141
15,36628
16,30897
17,27239
18,19015
19,26234
20,2679
21,31192
22,17409
23,10230
24,31561
25,45687
26,34167
27,12307
28,16878
29,5431
30,37334
31,44268
32,29926
33,39662
34,23198
35,10856
36,39313
37,45559
38,26396
39,44870
40,33864
41,35213
42,5450
43,42754
44,24397
45,19442
46,24852
47,8217
48,8859
49,8493
50,10957
51,19002
52,12369
53,28147
54,7109
55,38872
56,10736
57,24422
58,4413
59,40426
60,39061
61,43053
62,20669
63,5025
64,46276
65,17246
66,1796
67,2037
68,15735
69,25862
70,11003
71,43813
72,8651
73,40432
74,35897
75,41859
76,42815
77,4023
78,35377
79,44664
80,27752
81,34031
82,22596
83,10244
84,9476
85,5946
86,16402
87,46552
88,39971
89,6251
90,32052
91,1915
92,3745
93,44499
94,40764
95,34825
96,39758
97,45206
98,42223
99,12694
100,32368
101,15272
102,2647
103,45665
104,35436
105,37423
106,42369
107,35775
108,13144
109,10097
110,35501
111,21757
112,44852
113,5825
114,12650
115,1965
116,3073
117,22444
118,37685
119,6614
120,43012
121,31767
122,42747
123,43694
124,13130
125,38654
126,22232
127,43068
128,3668
129,17862
130,39845
131,34007
132,26133
133,4920
134,34326
135,30598
136,42452
137,789
138,788
139,13595
140,15574
141,46194
142,19911
143,11428
144,2523
145,28564
146,28464
147,21005
148,554
149,41723
150,4009
151,39520
152,2363
153,36621
154,7132
155,35525
156,3548
157,22086
158,34176
159,11106
160,35534
161,239
162,12177
163,36871
164,7361
165,38437
166,35739
167,38508
168,42855
