q,P_q,Method
0.0,1.0,S-Degree
0.02761405806592443,0.9531761624099542,S-Degree
0.041475660336171116,0.9314560139707487,S-Degree
0.055446409080986636,0.9291639380048025,S-Degree
0.06832569308011349,0.9157389216328312,S-Degree
0.07858546168958747,0.9054791530233574,S-Degree
0.08840864440078589,0.8956559703121589,S-Degree
0.09692206941715786,0.8857236411263916,S-Degree
0.10456232263697884,0.8779742414320018,S-Degree
0.11187513643309321,0.8706614276358874,S-Degree
0.11886051080550097,0.8635669067889107,S-Degree
0.12508185985592668,0.8635669067889107,S-Degree
0.1304300371098014,0.8571272647893473,S-Degree
0.1361056537873827,0.8500327439423707,S-Degree
0.14178127046496403,0.8349705304518664,S-Degree
0.14691115476970096,0.8298406461471295,S-Degree
0.15160445317616245,0.8249290547915302,S-Degree
0.15749836280288143,0.8187077057411045,S-Degree
0.16306483300589392,0.8187077057411045,S-Degree
0.16884959615804407,0.8125955031652478,S-Degree
0.17408862693734994,0.8059375682165466,S-Degree
0.17878192534381143,0.8012442698100851,S-Degree
0.18325693080113514,0.7968784108273302,S-Degree
0.1869679109364768,0.7931674306919887,S-Degree
0.19133376991923157,0.7888015717092338,S-Degree
0.19602706832569305,0.7841082733027723,S-Degree
0.20039292730844793,0.7797424143200175,S-Degree
0.20486793276577164,0.7742850905915739,S-Degree
0.2097795241213709,0.7693734992359746,S-Degree
0.213053918358437,0.7660991049989085,S-Degree
0.21578258022265884,0.7632612966601179,S-Degree
0.21927526740886272,0.758895437677363,S-Degree
0.22254966164592882,0.7556210434402969,S-Degree
0.22713381357782148,0.75049115913556,S-Degree
0.2307356472385942,0.7468893254747871,S-Degree
0.23477406679764246,0.7426326129666012,S-Degree
0.23761187513643311,0.7397948046278106,S-Degree
0.24088626937349922,0.7364112639161755,S-Degree
0.24394237066142765,0.732591137306265,S-Degree
0.24776249727133814,0.7287710106963545,S-Degree
0.250382012660991,0.725824055882995,S-Degree
0.25311067452521285,0.7226588081204977,S-Degree
0.25605762933857235,0.7192752674088627,S-Degree
0.25933202357563856,0.7157825802226588,S-Degree
0.26249727133813583,0.7126173324601616,S-Degree
0.2659899585243397,0.7091246452739577,S-Degree
0.268282034490286,0.706286836935167,S-Degree
0.2710106963545077,0.7032307356472386,S-Degree
0.2737393582187295,0.7006112202575857,S-Degree
0.2770137524557956,0.6973368260205195,S-Degree
0.28006985374372406,0.6942807247325912,S-Degree
0.2824710761842393,0.6917703558175071,S-Degree
0.28509059157389216,0.6889325474787165,S-Degree
0.28803754638725165,0.6856581532416502,S-Degree
0.2912027941497489,0.6823837590045841,S-Degree
0.29371316306483297,0.6798733900895001,S-Degree
0.2967692643527614,0.6768172888015717,S-Degree
0.29895219384413885,0.6746343593101943,S-Degree
0.3011351233355163,0.6704867932765771,S-Degree
0.30364549225060034,0.6671032525649422,S-Degree
0.3062650076402532,0.6644837371752892,S-Degree
0.30877537655533727,0.6618642217856363,S-Degree
0.3112857454704213,0.6593538528705523,S-Degree
0.31401440733464314,0.6548788474132285,S-Degree
0.31641562977515825,0.6524776249727133,S-Degree
0.3182711198428291,0.6506221349050426,S-Degree
0.32023575638506874,0.6480026195153896,S-Degree
0.32318271119842834,0.6449465182274613,S-Degree
0.32558393363894345,0.6424361493123772,S-Degree
0.3275485701811831,0.6403623662955686,S-Degree
0.33038637851997377,0.637524557956778,S-Degree
0.3331150403841956,0.6327221130757477,S-Degree
0.3349705304518664,0.6308666230080768,S-Degree
0.3373717528923815,0.628247107618424,S-Degree
0.3393363894346213,0.6253001528050643,S-Degree
0.3414101724514298,0.623117223313687,S-Degree
0.34370224841737607,0.6212617332460162,S-Degree
0.3461034708578913,0.618860510805501,S-Degree
0.34872298624754416,0.6144946518227461,S-Degree
0.350578476315215,0.6098013534162846,S-Degree
0.3524339663828858,0.6067452521283563,S-Degree
0.3547260423488321,0.6043440296878411,S-Degree
0.3574547042130539,0.6016153678236194,S-Degree
0.3600742196027068,0.5985592665356909,S-Degree
0.3623662955686532,0.5897184020956123,S-Degree
0.36465837153459946,0.587426326129666,S-Degree
0.3665138616022703,0.5854616895874263,S-Degree
0.3683693516699411,0.5778214363676053,S-Degree
0.37109801353416283,0.5748744815542458,S-Degree
0.3730626500764025,0.5728006985374372,S-Degree
0.37502728661864226,0.5703994760969221,S-Degree
0.37731936258458854,0.5555555555555556,S-Degree
0.37939314560139703,0.5532634795896093,S-Degree
0.3813577821436368,0.5512988430473695,S-Degree
0.38354071163501424,0.5485701811831478,S-Degree
0.38561449465182274,0.5460598122680638,S-Degree
0.3875791311940624,0.5440951757258241,S-Degree
0.39008950010914645,0.5414756603361711,S-Degree
0.3920541366513861,0.539074437895656,S-Degree
0.3938004802444881,0.537328094302554,S-Degree
0.3955468238375901,0.5353634577603144,S-Degree
0.39718402095612315,0.5337262606417813,S-Degree
0.39871207160008737,0.5337262606417813,S-Degree
0.4003492687186204,0.5318707705741105,S-Degree
0.40285963763370447,0.5293604016590264,S-Degree
0.40515171359965074,0.5239030779305829,S-Degree
0.4068980571927526,0.5218292949137743,S-Degree
0.409190133158699,0.5193189259986902,S-Degree
0.41104562322636984,0.5164811176598996,S-Degree
0.4130102597686095,0.5149530670159354,S-Degree
0.41530233573455577,0.5134250163719711,S-Degree
0.41759441170050204,0.5109146474568872,S-Degree
0.4194499017681729,0.5090591573892164,S-Degree
0.42086880593756826,0.507640253219821,S-Degree
0.42239685658153237,0.5049115913555993,S-Degree
0.42381576075092775,0.501746343593102,S-Degree
0.4257803972931674,0.501746343593102,S-Degree
0.42796332678454485,0.4993451211525868,S-Degree
0.42970967037764685,0.49759877755948484,S-Degree
0.4313468674961799,0.49759877755948484,S-Degree
0.43352979698755734,0.4954158480681074,S-Degree
0.43505784763152155,0.49356035800043657,S-Degree
0.43713163064833005,0.48788474132285525,S-Degree
0.4387688277668631,0.4862475442043222,S-Degree
0.4405151713599651,0.4843920541366514,S-Degree
0.4420432220039293,0.47445972495088407,S-Degree
0.44368041912246237,0.4720585025103689,S-Degree
