q,P_q,Method
0.0,1.0,S-Degree
0.05657118180509568,0.8689362314668202,S-Degree
0.0943572765222398,0.8222254210450555,S-Degree
0.12185115877357133,0.792212465812581,S-Degree
0.15380739887721318,0.7576651792140492,S-Degree
0.18122930761479772,0.7576651792140492,S-Degree
0.20080610335396576,0.7378004894198935,S-Degree
0.2186555347632071,0.72117460774435,S-Degree
0.23513746941125668,0.7044047790413128,S-Degree
0.25442637109543687,0.6850439038433856,S-Degree
0.268893047358572,0.6697135454152872,S-Degree
0.2829278825392255,0.655174895638405,S-Degree
0.29645890312365053,0.6411400604577515,S-Degree
0.3089822945156182,0.6276090398733266,S-Degree
0.3213617388800921,0.6155894630775874,S-Degree
0.3327335540521088,0.6044335684468116,S-Degree
0.34367352814164387,0.5899668921836764,S-Degree
0.3536778465524687,0.5797466532316108,S-Degree
0.365481502806967,0.5678710234633655,S-Degree
0.37706923852022456,0.5563552612638549,S-Degree
0.3870735569310494,0.5563552612638549,S-Degree
0.39621419317691087,0.5457031812293076,S-Degree
0.40549877645026633,0.5364905714696991,S-Degree
0.41557506837483804,0.5262703325176336,S-Degree
0.4260112278681445,0.5157621995105801,S-Degree
0.43543975816899383,0.5052540665035267,S-Degree
0.4435007917086512,0.49712105945012236,S-Degree
0.45285734849575354,0.48646897941557504,S-Degree
0.4616381171728804,0.4758888728947747,S-Degree
0.4699150712537786,0.4674679717863826,S-Degree
0.47718439614221964,0.45177774578954943,S-Degree
0.4841658269756729,0.44443644738736143,S-Degree
0.4909313372678854,0.4371671224989204,S-Degree
0.4982006621563265,0.42960990355549156,S-Degree
0.5047502519072982,0.42061321433712395,S-Degree
0.5104361594933065,0.4140636245861523,S-Degree
0.5185691665467108,0.4066503526702174,S-Degree
0.5265582265726213,0.4014682596804376,S-Degree
0.5333237368648338,0.39455880236073126,S-Degree
0.5418885850007198,0.3871455304447963,S-Degree
0.546494889880524,0.3825392255649921,S-Degree
0.5513890888153159,0.3775730531164532,S-Degree
0.5568590758600835,0.358212177918526,S-Degree
0.5622570893911041,0.358212177918526,S-Degree
0.5675831294083777,0.35288613790125234,S-Degree
0.5725493018569167,0.34079458759176623,S-Degree
0.5775154743054556,0.33662012379444367,S-Degree
0.5829134878364761,0.33662012379444367,S-Degree
0.5875197927162804,0.3223693680725493,S-Degree
0.5927018857060602,0.3048798042320426,S-Degree
0.5970922700446235,0.29991363178350366,S-Degree
0.6031380451993666,0.29991363178350366,S-Degree
0.6090398733266158,0.29991363178350366,S-Degree
0.61364617820642,0.24233482078595078,S-Degree
0.6201957679573917,0.24233482078595078,S-Degree
0.6233626025622571,0.23866417158485678,S-Degree
0.6273931193320859,0.23427378724629336,S-Degree
0.6311357420469268,0.22865985317403195,S-Degree
0.6358140204404779,0.22865985317403195,S-Degree
0.6397005901828128,0.22426946883546856,S-Degree
0.6429393983014251,0.22095868720310927,S-Degree
0.6474017561537354,0.21800777313948466,S-Degree
0.6520080610335397,0.21318554771843962,S-Degree
0.6558226572621275,0.20901108392111703,S-Degree
0.6594933064632216,0.20901108392111703,S-Degree
0.6657550021592054,0.20901108392111703,S-Degree
0.6694976248740463,0.20901108392111703,S-Degree
0.673672088671369,0.20238952065639845,S-Degree
0.677198790844969,0.19886281848279833,S-Degree
0.6807254930185691,0.19519216928170433,S-Degree
0.6842521951921693,0.19519216928170433,S-Degree
0.6874190297970346,0.1920253346768389,S-Degree
0.6912336260256225,0.18000575788109976,S-Degree
0.694328487116741,0.1769108967899813,S-Degree
