q,P_q,Method
0.0,1.0,S-Degree
0.018400481058328366,0.9012627781118461,S-Degree
0.03307276007215876,0.8864702345159351,S-Degree
0.04618159951894163,0.8733613950691521,S-Degree
0.06013229104028861,0.8733613950691521,S-Degree
0.07239927841250748,0.8603728202044498,S-Degree
0.08334335538184001,0.8493084786530367,S-Degree
0.09392663860493089,0.8354780517137703,S-Degree
0.10354780517137707,0.8254960914010824,S-Degree
0.11220685508117856,0.8165965123271197,S-Degree
0.12038484666265781,0.8073361395069152,S-Degree
0.1282020444978954,0.7987973541791942,S-Degree
0.13493686109440772,0.7920625375826819,S-Degree
0.14227300060132286,0.7846061334936861,S-Degree
0.14852675886951294,0.7782321106434155,S-Degree
0.1547805171377029,0.7719783523752255,S-Degree
0.16079374624173182,0.7656043295249549,S-Degree
0.16812988574864707,0.7582681900180397,S-Degree
0.17450390859891762,0.7493686109440769,S-Degree
0.1815995189416717,0.742273000601323,S-Degree
0.18809380637402284,0.7357787131689717,S-Degree
0.19386650631389057,0.7297654840649429,S-Degree
0.20084185207456406,0.7220685508117859,S-Degree
0.20721587492483462,0.7140108238123872,S-Degree
0.21395069152134694,0.7061936259771497,S-Degree
0.22008418520745643,0.7000601322910402,S-Degree
0.22609741431148522,0.6850270595309681,S-Degree
0.2324714371617559,0.6786530366806975,S-Degree
0.23860493084786527,0.6720384846662658,S-Degree
0.245219482862297,0.6647023451593506,S-Degree
0.25099218280216473,0.6582080577269994,S-Degree
0.2572459410703548,0.6485868911605532,S-Degree
0.26361996392062537,0.6420926037282021,S-Degree
0.2686710763680096,0.6370414912808178,S-Degree
0.27480457005411907,0.6307877330126278,S-Degree
0.2796151533373421,0.6244137101623571,S-Degree
0.2855081178592904,0.6165965123271197,S-Degree
0.291040288634997,0.6078171978352376,S-Degree
0.29657245941070354,0.6013229104028863,S-Degree
0.30246542393265186,0.5948286229705352,S-Degree
0.3082381238725196,0.5876127480457005,S-Degree
0.3130487071557426,0.5823211064341551,S-Degree
0.31785929043896577,0.5772699939867709,S-Degree
0.32303066746843057,0.5723391461214672,S-Degree
0.327720986169573,0.5670475045099218,S-Degree
0.3330126277811185,0.5599518941671677,S-Degree
0.33866506313890554,0.5532170775706554,S-Degree
0.3434756464221287,0.5482862297053518,S-Degree
0.34804570054119066,0.5435959110042092,S-Degree
0.3522549609140109,0.5374624173180998,S-Degree
0.3571858087793145,0.5315694527961515,S-Degree
0.3623571858087793,0.5269993986770896,S-Degree
0.3665664461815995,0.5225496091401083,S-Degree
0.37137702946482265,0.5168971737823211,S-Degree
0.3759470835838845,0.5045099218280217,S-Degree
0.38159951894167166,0.5045099218280217,S-Degree
0.3855682501503307,0.500420926037282,S-Degree
0.3908598917618761,0.49500901984365603,S-Degree
0.39470835838845464,0.4904389657245941,S-Degree
0.39879735417919426,0.485628382441371,S-Degree
0.4033674082982561,0.4778111846061335,S-Degree
0.4078171978352375,0.4778111846061335,S-Degree
0.4120264582080577,0.47348165965123273,S-Degree
0.415634395670475,0.4696331930246542,S-Degree
0.4198436560432952,0.46470234515935055,S-Degree
0.42309079975947084,0.4613349368610944,S-Degree
0.42633794347564646,0.4580877931449188,S-Degree
0.4294648226097414,0.453758268190018,S-Degree
0.4329524954900782,0.45003006614552016,S-Degree
0.43668069753457606,0.4328322309079976,S-Degree
0.44173180998196027,0.42970535177390257,S-Degree
0.44558027660853883,0.42549609140108235,S-Degree
0.44882742032471434,0.4169573060733614,S-Degree
0.45231509320505114,0.4169573060733614,S-Degree
0.45568250150330725,0.41358989777510524,S-Degree
0.4603728202044498,0.41178592904389655,S-Degree
0.4631389055923031,0.40709561034275404,S-Degree
0.4662657847263981,0.40348767288033677,S-Degree
0.4689116055321708,0.400841852074564,S-Degree
0.47215874924834633,0.3920625375826819,S-Degree
0.47552615754660255,0.3868911605532171,S-Degree
0.47877330126277806,0.3831629585087192,S-Degree
0.48238123872519545,0.3793144918821407,S-Degree
0.4846662657847264,0.3760673481659651,S-Degree
0.48731208659049907,0.3731809981960313,S-Degree
0.4906794948887553,0.36993385447985566,S-Degree
0.49368610944076974,0.36368009621166564,S-Degree
0.497294046903187,0.36067348165965124,S-Degree
0.5005411906193626,0.35538184004810586,S-Degree
0.5033072760072159,0.3312086590499098,S-Degree
0.5057125676488274,0.32868310282621765,S-Degree
0.5085989176187613,0.32579675285628384,S-Degree
0.512086590499098,0.32579675285628384,S-Degree
0.5147324113048708,0.3220685508117859,S-Degree
0.5168971737823211,0.3199037883343355,S-Degree
0.5193024654239327,0.31653638003607937,S-Degree
0.5217077570655442,0.3111244738424534,S-Degree
0.5243535778713169,0.3042693926638605,S-Degree
0.526879134095009,0.3042693926638605,S-Degree
0.5290438965724594,0.3016235718580878,S-Degree
0.5313289236319904,0.3016235718580878,S-Degree
0.533734215273602,0.29585087191822007,S-Degree
0.5363800360793747,0.29332531569452797,S-Degree
0.5390258568851474,0.2894768490679495,S-Degree
0.5411906193625977,0.2855081178592904,S-Degree
0.5431148526758869,0.28009621166566445,S-Degree
0.5456404088995791,0.28009621166566445,S-Degree
0.5490078171978352,0.2772098616957306,S-Degree
0.5516536380036079,0.27107636800962115,S-Degree
0.5539386650631388,0.26855081178592904,S-Degree
0.5559831629585087,0.24161154539987972,S-Degree
0.5585087191822009,0.22068550811785928,S-Degree
0.5605532170775707,0.21864101022248947,S-Degree
0.562717979555021,0.2164762477450391,S-Degree
0.5651232711966325,0.21575466025255563,S-Degree
0.5670475045099218,0.16873120865904992,S-Degree
0.5693325315694528,0.16873120865904992,S-Degree
0.571256764882742,0.15802766085387854,S-Degree
0.5733012627781118,0.15802766085387854,S-Degree
0.5752254960914011,0.13662056524353577,S-Degree
0.5778713168971739,0.13662056524353577,S-Degree
0.5801563439567048,0.13349368610944076,S-Degree
0.5822008418520745,0.13144918821407095,S-Degree
0.5844858689116055,0.13144918821407095,S-Degree
0.5866506313890559,0.13144918821407095,S-Degree
0.5888153938665064,0.13144918821407095,S-Degree
0.5908598917618761,0.13144918821407095,S-Degree
0.5924233313289236,0.08069753457606735,S-Degree
0.5941070354780518,0.08069753457606735,S-Degree
0.5963920625375827,0.08069753457606735,S-Degree
0.5981960312687913,0.0778111846061335,S-Degree
0.6009621166566446,0.0778111846061335,S-Degree
0.603126879134095,0.07588695129284426,S-Degree
0.6051713770294649,0.07588695129284426,S-Degree
0.6078171978352376,0.07588695129284426,S-Degree
0.6096211665664462,0.0703547805171377,S-Degree
0.6115453998797354,0.0703547805171377,S-Degree
0.6134696331930247,0.06831028262176789,S-Degree
0.6152736019242333,0.06831028262176789,S-Degree
0.6171978352375225,0.06831028262176789,S-Degree
0.6188815393866507,0.06831028262176789,S-Degree
0.6211665664461816,0.06831028262176789,S-Degree
0.622730006013229,0.06831028262176789,S-Degree
0.6241731809981961,0.06831028262176789,S-Degree
0.6263379434756464,0.06831028262176789,S-Degree
0.6287432351172579,0.06831028262176789,S-Degree
0.6303066746843055,0.06831028262176789,S-Degree
0.6316295850871918,0.06638604930847865,S-Degree
0.6348767288033674,0.06638604930847865,S-Degree
0.6363199037883344,0.04990980156343957,S-Degree
0.6386049308478653,0.04990980156343957,S-Degree
0.6401683704149128,0.04990980156343957,S-Degree
0.6416115453998797,0.04990980156343957,S-Degree
0.6434155141310884,0.04990980156343957,S-Degree
0.6449789536981358,0.04798556825015033,S-Degree
0.6464221286831029,0.04798556825015033,S-Degree
0.6481058328322309,0.04798556825015033,S-Degree
0.6496692723992784,0.04798556825015033,S-Degree
0.6509921828021648,0.04798556825015033,S-Degree
0.6527961515333734,0.04798556825015033,S-Degree
0.6546001202645821,0.04798556825015033,S-Degree
0.6559230306674684,0.04798556825015033,S-Degree
0.6589296452194828,0.04798556825015033,S-Degree
0.6616957306073361,0.04678292242934456,S-Degree
0.6632591701743836,0.04678292242934456,S-Degree
0.6648226097414311,0.04678292242934456,S-Degree
0.6666265784726397,0.04678292242934456,S-Degree
0.6681900180396874,0.043896572459410706,S-Degree
0.669392663860493,0.043896572459410706,S-Degree
0.6711966325917018,0.043896572459410706,S-Degree
0.6727600721587492,0.043896572459410706,S-Degree
0.6744437763078773,0.043896572459410706,S-Degree
0.6756464221286831,0.040889957907396274,S-Degree
0.67708959711365,0.040889957907396274,S-Degree
0.678532772098617,0.040889957907396274,S-Degree
0.6797354179194227,0.040889957907396274,S-Degree
0.6814191220685508,0.040889957907396274,S-Degree
0.6827420324714372,0.040889957907396274,S-Degree
0.6846662657847264,0.040889957907396274,S-Degree
0.6863499699338544,0.040889957907396274,S-Degree
0.6882742032471437,0.040889957907396274,S-Degree
0.6894768490679495,0.040889957907396274,S-Degree
0.6906794948887552,0.03932651834034877,S-Degree
0.6923631990378833,0.03932651834034877,S-Degree
0.6934455802766085,0.03932651834034877,S-Degree
0.6948887552615755,0.03932651834034877,S-Degree
0.6960914010823812,0.03932651834034877,S-Degree
0.6975345760673481,0.037161755862898375,S-Degree
0.6986169573060734,0.03607937462417318,S-Degree
0.6998196031268791,0.03607937462417318,S-Degree
0.7013830426939267,0.0317498496692724,S-Degree
0.7030667468430547,0.0317498496692724,S-Degree
0.7045099218280216,0.0317498496692724,S-Degree
0.7060733613950692,0.0317498496692724,S-Degree
0.7072760072158749,0.0317498496692724,S-Degree
0.708959711365003,0.0317498496692724,S-Degree
0.71040288634997,0.0317498496692724,S-Degree
0.7114852675886951,0.0317498496692724,S-Degree
0.7129284425736621,0.0317498496692724,S-Degree
0.7141310883944678,0.0317498496692724,S-Degree
0.7155742633794347,0.02994588093806374,S-Degree
0.717498496692724,0.02994588093806374,S-Degree
0.7193024654239326,0.029224293445580276,S-Degree
0.7205051112447385,0.029224293445580276,S-Degree
0.7215874924834635,0.02681900180396873,S-Degree
0.7230306674684306,0.02681900180396873,S-Degree
0.7243535778713168,0.02681900180396873,S-Degree
0.7254359591100421,0.02681900180396873,S-Degree
0.7266386049308479,0.02681900180396873,S-Degree
0.7278412507516536,0.02681900180396873,S-Degree
0.72916416115454,0.02681900180396873,S-Degree
