q,P_q,Method
0.0,1.0,S-Degree
0.01815937940761636,0.8963328631875882,S-Degree
0.030324400564174847,0.8841678420310296,S-Degree
0.04125528913963328,0.8732369534555712,S-Degree
0.05394922425952042,0.86212976022567,S-Degree
0.06875881523272209,0.86212976022567,S-Degree
0.07898448519040902,0.8519040902679831,S-Degree
0.08991537376586745,0.8409732016925247,S-Degree
0.09996473906911141,0.8307475317348378,S-Degree
0.11089562764456984,0.8203455571227081,S-Degree
0.11847672778561358,0.8124118476727785,S-Degree
0.12799717912552888,0.8043018335684062,S-Degree
0.13698871650211564,0.7942524682651622,S-Degree
0.14791960507757407,0.7827926657263752,S-Degree
0.15567700987306066,0.7746826516220028,S-Degree
0.1625528913963329,0.7667489421720733,S-Degree
0.17101551480959098,0.7572284908321579,S-Degree
0.17842031029619176,0.7498236953455572,S-Degree
0.1845909732016925,0.7433004231311706,S-Degree
0.19023272214386455,0.7374823695345557,S-Degree
0.19693229901269393,0.7339562764456982,S-Degree
0.20363187588152332,0.7209097320169252,S-Degree
0.2103314527503526,0.7119181946403385,S-Degree
0.21526798307475314,0.7008110014104373,S-Degree
0.2202045133991537,0.6671368124118476,S-Degree
0.22725669957686878,0.6415726375176305,S-Degree
0.23254583921015515,0.6362834978843441,S-Degree
0.23765867418899855,0.6311706629055007,S-Degree
0.24330042313117062,0.6242947813822285,S-Degree
0.24806064880112833,0.6195345557122708,S-Degree
0.2526445698166432,0.614950634696756,S-Degree
0.25758110014104374,0.6033145275035261,S-Degree
0.2621650211565585,0.4587447108603667,S-Degree
0.267277856135402,0.44587447108603667,S-Degree
0.2723906911142454,0.44587447108603667,S-Degree
0.2764456981664316,0.4393511988716502,S-Degree
0.28138222849083216,0.4393511988716502,S-Degree
0.2856135401974612,0.4393511988716502,S-Degree
0.29055007052186177,0.43370944992947813,S-Degree
0.29425246826516216,0.43000705218617774,S-Degree
0.29795486600846266,0.43000705218617774,S-Degree
0.30130465444287724,0.43000705218617774,S-Degree
0.3051833568406206,0.43000705218617774,S-Degree
0.308885754583921,0.42418899858956277,S-Degree
0.31188293370944997,0.3906911142454161,S-Degree
0.3154090267983075,0.3906911142454161,S-Degree
0.31928772919605075,0.3868124118476728,S-Degree
0.3231664315937941,0.3829337094499295,S-Degree
0.32739774330042315,0.3829337094499295,S-Degree
0.3316290550070522,0.3829337094499295,S-Degree
0.3360366713681241,0.37852609308885754,S-Degree
0.33921015514809594,0.375,S-Degree
0.3427362482369535,0.37147390691114246,S-Degree
0.346262341325811,0.37147390691114246,S-Degree
0.35014104372355426,0.3557827926657264,S-Degree
0.3536671368124118,0.3004231311706629,S-Degree
0.35825105782792666,0.16114245416078984,S-Degree
0.3617771509167842,0.15744005641748943,S-Degree
0.3651269393511989,0.15744005641748943,S-Degree
0.3679478138222849,0.15744005641748943,S-Degree
0.3705923836389281,0.15744005641748943,S-Degree
0.3732369534555712,0.15479548660084627,S-Degree
0.37746826516220033,0.15479548660084627,S-Degree
0.3804654442877292,0.15479548660084627,S-Degree
0.38399153737658676,0.15479548660084627,S-Degree
0.3875176304654443,0.15479548660084627,S-Degree
0.3912200282087447,0.15479548660084627,S-Degree
0.39509873060648804,0.15479548660084627,S-Degree
0.3988011283497884,0.15479548660084627,S-Degree
0.4014456981664316,0.15479548660084627,S-Degree
0.40426657263751764,0.15479548660084627,S-Degree
