rank,center_node_id
1,13080
2,11383
3,12719
4,15460
5,17175
6,15075
7,10314
8,12115
9,18793
10,3089
11,13454
12,6283
13,18193
14,15094
15,21269
16,14951
17,7522
18,8479
19,20833
20,6887
21,12963
22,6216
23,989
24,7404
25,19274
26,15088
27,19612
28,23263
29,10218
30,10410
31,7271
32,5417
33,15412
34,3686
35,18984
36,2533
37,10294
38,1197
39,4814
40,8676
41,6153
42,9469
43,21589
44,9759
45,8457
46,19826
47,14717
48,11969
49,19773
50,3301
51,4427
52,4840
53,19323
54,7937
55,17275
56,7642
57,22769
58,6779
59,11965
60,5177
61,12770
62,9258
63,15931
64,7569
65,6469
66,21749
67,24216
68,5957
69,17033
70,6799
71,9398
72,9323
73,14787
74,20352
75,14046
76,624
77,19560
78,6119
79,5472
80,393
81,12850
82,9665
83,6058
84,13997
85,20749
86,19876
87,7139
88,19308
89,22776
90,22519
91,20712
92,16338
93,1543
94,7113
95,19017
96,9915
97,21073
98,3747
99,4602
100,13885
101,2197
102,21627
103,23337
104,262
105,16783
106,12542
107,10992
108,5365
109,10262
110,11952
111,4785
112,5425
113,16655
114,3846
115,9994
116,6423
117,2600
118,7664
119,6585
120,3827
121,22326
122,9372
123,22833
124,22799
125,15428
126,11141
127,19411
128,1252
129,16685
130,2415
131,1535
132,222
133,9816
134,4315
135,22944
136,5334
137,4587
138,21059
139,17958
140,5800
141,4324
142,6151
143,12714
144,9690
145,20818
146,12545
147,23281
148,13716
149,8151
150,4317
151,9417
152,480
153,9205
154,23150
155,8338
156,8981
157,8384
158,16053
159,10055
160,8967
161,6512
162,22952
163,16304
164,16023
165,22761
166,2747
167,16093
168,21903
169,13171
170,563
171,4087
172,4093
173,8122
174,4029
175,4283
176,4527
177,20663
178,4915
179,5803
180,7728
181,329
182,4304
183,498
184,175
185,8577
186,5741
187,17743
188,20555
189,20228
190,16180
191,831
192,15181
193,8683
194,796
195,14235
196,17893
197,15034
198,17456
199,15233
200,5376
201,6443
202,14246
203,12467
204,18030
205,11300
206,17121
207,1194
208,5435
209,18672
210,1516
211,1510
212,15058
213,19083
214,1488
215,20336
216,1024
217,13806
218,1604
219,1331
220,622
221,12303
222,7291
223,1166
224,16998
225,6505
226,12953
227,14544
228,1641
229,8513
230,873
231,937
232,18439
233,5580
234,9267
235,13671
236,20307
237,1857
238,19112
239,17422
240,1823
241,16087
242,9691
243,10304
244,1351
245,14759
246,8024
247,8581
248,5588
249,8000
250,8012
251,17172
252,16953
253,21631
254,2465
255,14146
256,5507
257,20089
258,16922
259,10391
260,1906
261,17827
262,19707
263,4312
264,20277
265,4043
266,19202
267,8980
268,6387
269,19821
270,15533
271,16833
272,14763
273,7500
274,17562
275,203
276,6047
277,18755
278,652
279,17297
280,7360
281,22084
282,443
283,1460
284,7434
285,7461
286,8184
287,7707
288,2103
289,8714
290,1937
291,19985
292,1087
293,4205
294,13137
295,10448
296,4327
297,6085
298,20289
299,4150
300,15855
301,10131
302,9550
303,4219
304,6162
305,3797
306,22123
307,5197
308,11087
309,5584
310,5857
