rank,center_node_id
1,17462
2,11889
3,2052
4,9147
5,13925
6,9578
7,6529
8,5676
9,14882
10,16412
11,4868
12,7046
13,7772
14,11108
15,19949
16,17324
17,11573
18,17145
19,17958
20,9683
21,14559
22,12808
23,15677
24,8869
25,4933
26,1111
27,2937
28,17233
29,15071
30,5088
31,2329
32,14974
33,20085
34,549
35,181
36,11767
37,16131
38,19448
39,5747
40,6510
41,20206
42,780
43,20248
44,21795
45,19268
46,6836
47,7048
48,14988
49,18557
50,7322
51,7207
52,9702
53,16978
54,13453
55,18730
56,17082
57,16897
58,4310
59,8281
60,11715
61,7254
62,6018
63,12091
