q,P_q,Method
0.0,1.0,S-Degree
0.014644808743169424,0.9450819672131148,S-Degree
0.024644808743169433,0.9349726775956284,S-Degree
0.034316939890710385,0.9252459016393443,S-Degree
0.04322404371584698,0.9163387978142077,S-Degree
0.050546448087431695,0.9089617486338798,S-Degree
0.05846994535519123,0.9013661202185792,S-Degree
0.06562841530054642,0.8950273224043716,S-Degree
0.07316939890710383,0.8878142076502732,S-Degree
0.08054644808743172,0.8812021857923498,S-Degree
0.08765027322404373,0.8740437158469946,S-Degree
0.09431693989071033,0.8660109289617486,S-Degree
0.10043715846994539,0.8597814207650273,S-Degree
0.10677595628415304,0.8531693989071039,S-Degree
0.11273224043715846,0.8470491803278688,S-Degree
0.11863387978142081,0.8419672131147541,S-Degree
0.12415300546448083,0.8363934426229508,S-Degree
0.12896174863387977,0.8318032786885245,S-Degree
0.13387978142076506,0.826775956284153,S-Degree
0.1400546448087432,0.822896174863388,S-Degree
0.1451366120218579,0.8176502732240437,S-Degree
0.1500546448087432,0.8123497267759563,S-Degree
0.15535519125683062,0.8066666666666666,S-Degree
0.16081967213114756,0.801311475409836,S-Degree
0.16530054644808745,0.7962295081967213,S-Degree
0.17016393442622946,0.7913661202185792,S-Degree
0.17524590163934428,0.7861748633879782,S-Degree
0.18000000000000005,0.7813661202185792,S-Degree
0.18579234972677594,0.7755737704918033,S-Degree
0.1905464480874317,0.7707103825136612,S-Degree
0.19459016393442619,0.7665573770491804,S-Degree
0.19939890710382513,0.7616939890710382,S-Degree
0.20360655737704914,0.7574863387978142,S-Degree
0.20710382513661207,0.7539344262295082,S-Degree
0.21054644808743173,0.7503825136612022,S-Degree
0.21448087431693985,0.7462841530054645,S-Degree
0.21874316939890714,0.7419672131147541,S-Degree
0.22207650273224044,0.7385792349726776,S-Degree
0.22579234972677598,0.7348087431693989,S-Degree
0.2297267759562841,0.7308196721311475,S-Degree
0.23382513661202187,0.7267213114754099,S-Degree
0.23770491803278693,0.7226775956284153,S-Degree
0.24142076502732246,0.7189071038251366,S-Degree
0.24469945355191258,0.7153551912568306,S-Degree
0.24803278688524588,0.7118032786885246,S-Degree
0.2515846994535519,0.7081967213114754,S-Degree
0.25524590163934424,0.7024043715846995,S-Degree
0.2585245901639345,0.6991256830601092,S-Degree
0.26169398907103825,0.6958469945355191,S-Degree
0.26431693989071037,0.6931147540983607,S-Degree
0.26726775956284154,0.6898907103825137,S-Degree
0.2709289617486339,0.6868852459016394,S-Degree
0.27415300546448085,0.6831147540983606,S-Degree
0.2775409836065573,0.6789071038251366,S-Degree
