rank,center_node_id
1,14542
2,11786
3,16610
4,8270
5,5342
6,16813
7,21354
8,20075
9,18413
10,15612
11,7764
12,4552
13,25676
14,3533
15,9814
16,11850
17,25809
18,21025
19,15898
20,4658
21,8312
22,5382
23,24668
24,23354
25,18689
26,16071
27,16380
28,2860
29,21077
30,13485
31,26804
32,24418
33,10502
34,36627
35,6905
36,10627
37,11613
38,17574
39,21770
40,8798
41,17945
42,19906
43,27452
44,23580
45,15270
46,3640
47,17962
48,21936
49,24612
50,22525
51,10072
52,22750
53,19424
54,21978
55,18922
56,5913
57,23423
58,22863
59,13410
60,1361
61,13193
62,26619
63,8212
64,25993
65,6462
66,3022
67,3673
68,3662
69,22054
70,32487
71,25630
72,12936
73,27320
74,2136
75,10593
76,22172
77,25855
78,6960
79,27306
80,2660
81,29131
82,2460
83,28086
84,34783
85,26739
86,28312
87,31347
88,29882
89,29817
90,7272
91,23754
92,11523
93,32791
94,27727
95,30969
96,25977
97,11315
98,29481
99,16370
100,28437
101,36807
102,28731
103,21339
104,30681
105,1155
106,1809
107,1649
108,1425
109,28321
110,24021
111,17969
112,26009
113,7950
114,30854
115,21940
116,1662
117,33084
118,25372
119,17928
120,9264
121,17177
122,30002
123,17906
124,26839
125,25335
126,29792
127,33995
128,9223
129,5848
130,20253
131,25927
132,33926
133,11298
134,3913
135,22113
136,24216
137,790
138,2932
139,21817
140,19190
141,9144
142,10265
143,32345
144,33728
145,31959
146,29904
147,21126
148,8189
149,15410
150,24070
151,23233
152,31501
153,32510
154,21277
155,32783
156,22772
157,23910
158,31143
159,20503
160,31021
161,13376
162,33377
163,1914
164,34098
165,31154
166,28801
167,28297
168,27147
169,7897
170,5630
171,8152
172,7190
173,16946
174,17939
175,23040
176,30088
177,7473
178,27950
179,31362
180,31332
181,23991
182,2116
183,28702
184,5298
185,21114
186,29399
187,29594
188,30059
189,33770
190,11363
191,13886
192,30084
193,23512
194,19918
195,35081
196,7429
197,10905
198,32594
199,32400
200,2553
201,18036
202,30213
203,19736
204,4207
205,34685
206,413
207,11794
208,18184
209,11250
210,12158
211,34954
212,25115
213,14485
214,25257
215,16271
216,1380
217,2389
218,27776
219,35341
220,28202
221,21716
222,27154
223,31597
224,34226
225,26634
226,10065
227,10354
228,17181
229,32297
230,27359
231,34597
232,16983
233,2889
234,30619
235,35105
236,6567
237,9865
238,31235
239,18994
240,31982
241,27280
242,26973
243,609
244,33299
245,23255
246,171
247,8764
248,1089
249,30678
250,4402
251,31711
252,34874
253,1104
254,884
255,22937
256,11137
257,23727
258,901
259,3591
260,3173
261,35356
262,26666
263,34364
264,31030
265,1901
266,21907
267,9547
268,11433
269,2272
270,123
271,30777
272,34298
273,29085
274,8695
275,32644
276,33811
277,32483
278,34505
279,35582
280,13732
281,390
282,29265
283,35283
284,34515
285,32671
286,244
287,33452
288,31721
289,8489
290,34651
291,33069
292,32359
293,1673
294,33191
295,103
296,34076
297,204
298,21401
299,22878
300,22612
301,6492
302,9786
303,12452
304,24134
305,15093
306,22167
307,15797
308,916
309,19702
310,26543
311,20901
312,20766
313,22552
314,10975
315,20672
316,6703
317,20134
318,5422
319,24552
320,21269
321,8526
322,12712
323,17248
324,21431
325,17309
326,22921
327,19116
328,15965
329,22867
330,22504
331,2147
332,9163
333,579
334,25092
335,20686
336,22057
337,27889
338,34491
339,34584
340,27984
341,5495
342,2170
343,12366
344,13136
345,11454
346,10530
347,19960
348,24949
349,19872
350,23933
351,10475
352,14882
353,17652
354,19381
355,33775
356,35446
357,35021
358,9778
359,33788
360,12044
361,35267
362,32726
363,12217
364,6830
365,32800
366,32030
367,1773
368,3358
369,4272
370,12842
371,9161
372,21066
373,12644
374,8632
375,11861
376,10426
377,4288
378,2789
379,28121
380,29133
381,13670
382,26219
383,23036
384,26790
385,26772
386,28060
387,28735
388,23374
389,33538
390,20182
391,28814
392,29057
393,18739
394,14098
395,22203
396,34217
397,30526
398,34368
399,2628
400,26001
401,8465
402,24897
403,18015
404,25293
405,7969
406,25904
407,836
408,15638
409,24850
410,10255
411,22296
412,25660
413,9463
414,11271
415,10777
416,36710
417,1496
418,10033
419,20742
420,17241
421,14431
422,29550
423,25520
424,13225
425,29453
426,9574
427,5191
428,1150
429,9696
430,36866
431,17736
432,9387
433,10827
434,24365
435,545
436,28538
437,32927
438,6828
439,29205
440,10829
441,36026
442,19607
443,8617
444,23487
445,17990
446,25559
447,24128
448,28026
449,1075
450,28951
451,18884
452,18917
453,1295
454,29173
455,28781
456,4907
457,34352
458,27517
459,34379
460,26961
461,27634
462,27231
463,1519
464,1084
465,27703
466,30766
467,26763
468,28269
469,27953
470,29006
471,11528
472,9554
473,33979
474,9858
475,4091
476,1928
477,31704
478,3177
479,2278
480,23032
481,4575
482,11827
483,3509
484,810
485,29273
486,27289
487,21144
488,3726
489,28922
490,27546
491,2349
492,29279
493,27239
494,28226
495,27177
496,28869
497,7048
498,4587
499,10437
500,19857
501,12834
502,1006
503,23600
504,29559
505,31393
506,33820
507,33446
508,3167
509,9894
510,28534
511,35198
512,35272
513,15364
514,35165
515,35144
516,20117
517,34930
518,20185
519,34408
520,35064
521,34158
522,1022
523,2081
524,2926
525,7587
526,14818
527,8174
528,1279
529,3802
530,24207
531,24983
532,9075
533,4278
534,1733
535,28694
536,28383
537,7198
538,9187
539,7710
540,5985
541,29875
542,67
543,9059
544,7656
545,30643
546,7929
547,29620
548,15056
549,19901
550,23410
551,9456
552,29632
553,18844
554,459
555,15946
556,17470
557,34337
558,15079
559,8709
560,21779
561,627
562,16828
563,23501
564,27441
565,13723
566,13215
567,33857
568,5917
569,18175
570,26606
571,28137
572,7982
573,35466
574,24922
575,26903
576,16630
