rank,center_node_id
1,10315
2,9414
3,12121
4,37690
5,7237
6,7504
7,10470
8,7188
9,13655
10,16372
11,7058
12,11543
13,17840
14,7686
15,4527
16,11777
17,4833
18,8703
19,26937
20,11960
21,13800
22,12050
23,19091
24,2188
25,10404
26,14168
27,23340
28,9172
29,15864
30,16554
31,16740
32,8280
33,13325
34,26073
35,12795
36,2220
37,23068
38,12848
39,19765
40,2342
41,25442
42,25714
43,20551
44,23895
45,15270
46,5887
47,22654
48,2204
49,25858
50,8235
51,25690
52,8508
53,15622
54,20311
55,19782
56,7301
57,4302
58,5695
59,12012
60,2071
61,14896
62,14841
63,25263
64,19292
65,8375
66,11529
67,15599
68,22838
69,22486
70,19260
71,1681
72,21703
73,17796
74,6014
75,33843
76,3550
77,33268
78,10342
79,30940
80,5786
81,16616
82,28208
83,29074
84,32717
85,21640
86,20585
87,11368
88,18750
89,17491
90,13273
91,23373
92,25542
93,27189
94,25649
95,8396
96,12308
97,1520
98,33498
99,16847
100,28552
101,9313
102,5260
103,8758
104,15073
105,2568
106,32742
107,26231
108,2106
109,1251
110,29802
111,34980
112,16695
113,25114
114,2491
115,27626
116,34339
117,24708
118,32862
119,17253
120,19644
121,1121
122,23985
123,20870
124,27313
125,25170
126,34547
127,501
128,30745
129,25262
130,31310
131,1257
132,18668
133,27254
134,22097
135,341
136,27906
137,1228
138,35412
139,2349
140,20131
141,4381
142,4139
143,33672
144,30208
145,21527
146,20690
147,18890
148,28669
149,19515
150,26581
151,26199
152,18843
153,19887
154,22318
155,20016
156,25208
157,35381
158,32610
159,35416
160,21268
161,21415
162,18821
163,19575
164,21831
165,22152
166,25726
167,21055
168,21580
169,17773
170,22087
171,23544
172,34122
173,5940
174,26813
175,22746
176,23930
177,23183
178,24949
179,27645
180,9020
181,31524
182,28524
183,24312
184,26423
185,28246
186,19221
187,33261
188,34376
189,25234
190,20207
191,33241
192,22053
193,28601
194,18663
195,26602
196,29138
197,27796
198,29314
199,29957
200,30323
201,25662
202,28959
203,30888
204,31278
205,29362
206,29254
207,33803
208,32181
209,31776
210,30304
211,29491
212,29518
213,32294
214,23755
215,30325
216,32590
217,34327
218,30764
219,32299
220,31925
221,25071
222,34827
223,30891
224,21447
225,21494
226,28540
227,29560
228,25463
229,33273
230,26842
231,33909
232,21168
233,32440
234,24073
235,23654
236,34508
237,34813
238,34700
239,34791
240,32235
241,32701
242,32390
243,29371
244,24890
245,28072
246,34515
247,34783
248,34325
249,9409
250,23209
251,25800
252,29447
253,29810
254,23459
255,34663
256,32952
257,31916
258,20858
259,32872
260,34716
261,32201
262,20973
263,27723
264,29642
265,14494
266,12032
267,13763
268,13557
269,12743
270,31512
271,6089
272,8177
273,13336
274,36871
275,34653
276,20332
277,34430
278,26381
279,11802
280,24040
281,35732
282,17477
283,20233
284,12867
285,23153
286,32284
287,34170
288,22968
289,24000
290,28476
291,24486
292,24727
293,22633
294,24517
295,10348
296,16180
297,14625
298,9055
299,1629
300,1857
301,1530
302,2422
303,1021
304,93
305,1987
306,1957
307,567
308,907
309,693
310,1453
311,24922
312,13072
313,23020
314,12974
315,9854
316,22077
317,23880
318,2750
319,261
320,33255
321,14524
322,18214
323,24224
324,23820
325,15335
326,14621
327,11126
328,1816
329,1948
330,12129
331,1734
332,1001
333,1730
334,1922
335,627
336,1597
337,11596
338,1025
339,2468
340,363
341,8121
342,17375
343,18052
344,1784
345,3666
346,1428
347,2983
348,3027
349,15066
350,1790
351,1982
352,2908
353,3978
354,3449
355,3344
356,24336
357,26634
358,13411
359,785
360,1828
361,27089
362,24529
363,3090
364,27342
365,5131
366,23811
367,4258
368,33132
369,32426
370,11565
371,3321
372,8906
373,2717
374,8418
375,14960
376,31893
377,15660
378,5715
379,3022
380,15374
381,15339
382,6857
383,14740
384,12711
385,33302
386,25094
387,14338
388,3801
389,4986
390,4017
391,3619
392,3325
393,3225
394,3221
395,16907
396,33012
397,16369
398,7931
399,22586
400,15240
401,4594
402,15827
403,36845
404,25203
405,26144
406,17579
407,17291
408,24750
409,33829
410,17030
411,19025
412,33745
413,33400
414,18779
415,35549
416,35544
417,35055
418,9139
419,34767
