rank,center_node_id
1,11561
2,6855
3,11329
4,26195
5,20939
6,16669
7,20846
8,14563
9,1372
10,15608
11,27346
12,18826
13,3283
14,22130
15,23399
16,4705
17,2145
18,30595
19,24999
20,22746
21,18656
22,22264
23,25089
24,17577
25,6016
26,28953
27,4778
28,29510
29,20448
30,13439
31,20395
32,30887
33,23105
34,24898
35,32876
36,34693
37,19432
38,33970
39,31878
40,33700
41,23589
42,28284
43,34700
44,34785
45,29337
46,32330
47,21388
48,28628
49,35531
50,34410
51,23851
52,28788
53,32390
54,33364
55,23643
56,38094
57,29148
58,31653
59,23970
60,35247
61,19821
62,27636
63,24329
64,27272
65,28234
66,21980
67,25084
68,34243
69,34156
70,35203
71,33391
72,25013
73,26653
74,33768
75,20245
76,28665
77,26906
78,2427
79,4755
80,34300
81,24532
82,33232
83,33994
84,8144
85,34513
86,35327
87,760
88,35601
89,10265
90,1987
91,33119
92,99
93,2589
94,1781
95,17755
96,24576
97,4331
98,21098
99,12155
100,232
101,33175
102,34608
103,34232
104,4610
105,7870
106,14773
107,16124
108,34358
109,23861
110,33724
111,30845
112,32201
113,33245
114,16539
115,828
116,24856
117,34018
118,17961
119,38539
120,30725
121,29624
122,27831
123,18539
124,257
125,3207
126,13887
127,24673
128,24849
129,31064
130,13231
131,19313
132,33202
133,32801
134,3585
135,33261
136,33736
137,33792
138,32177
139,8238
