rank,center_node_id
1,17226
2,16502
3,6024
4,10123
5,21389
6,25690
7,11903
8,22910
9,17018
10,25046
11,4424
12,19249
13,20759
14,16488
15,10138
16,26775
17,31450
18,8493
19,8665
20,17352
21,26769
22,29599
23,28037
24,31232
25,5623
26,9860
27,3015
28,22334
29,8053
30,18785
31,30254
32,27723
33,2553
34,28787
35,37479
36,26674
37,30054
38,27345
39,1590
40,12371
41,9480
42,29577
43,938
44,26926
45,182
46,11034
47,2908
48,23778
49,2253
50,34034
51,22428
52,26434
53,4190
54,32018
55,31196
56,29065
57,3786
58,22777
59,7371
60,33523
61,33257
62,13712
63,991
64,35081
65,28179
66,30351
67,28096
68,30043
69,7592
70,23056
71,32461
72,30643
73,28641
74,19220
75,21177
76,31501
77,8520
78,33962
79,13248
80,4091
81,34994
82,1776
83,998
84,24946
85,2272
86,34783
87,32823
88,28232
89,29878
90,32594
91,33832
92,2045
93,244
94,32702
95,933
96,35390
97,545
98,32664
99,30960
100,33842
101,34565
102,16268
103,33269
104,34003
105,34177
106,31982
107,33639
108,33577
109,35381
110,34481
111,34579
112,1348
113,35370
114,312
115,14440
116,13914
117,963
118,34889
119,15093
120,1283
121,4272
122,25736
123,34674
124,34330
125,25402
126,22441
127,1731
128,1022
129,579
130,35312
131,34949
132,32644
133,32800
134,32689
135,21817
136,34997
137,29805
138,32858
139,28294
140,34408
141,17916
142,1542
143,67
144,14539
145,235
146,18167
147,9025
148,1309
149,1075
150,4054
151,31732
152,1302
153,32563
154,3960
155,15103
156,31627
157,29667
158,28249
159,28121
160,33069
161,12623
162,34697
163,34344
164,21751
165,31661
166,8695
167,33986
168,17357
169,31796
170,1611
171,5992
172,28903
173,30579
174,32379
175,4789
176,34858
177,9642
178,30619
179,940
180,32678
181,4892
182,32535
183,781
184,33779
185,30678
186,31769
187,26136
188,27897
189,1655
190,2431
191,33094
192,33979
