rank,center_node_id
1,6570
2,1806
3,4630
4,2424
5,8058
6,7961
7,3964
8,3843
9,1591
10,10558
11,5508
12,8033
13,9041
14,9987
15,9300
16,11693
17,10948
18,12969
19,12563
20,13272
21,10779
22,12936
23,2130
24,5145
25,10057
26,6896
27,2333
28,10404
29,4714
30,12620
31,11041
32,11498
33,10034
34,9146
35,238
36,12371
37,2210
38,1030
39,10475
40,7828
41,595
42,525
43,10913
44,11391
45,3615
46,10499
47,2905
48,621
49,544
50,9792
51,4929
52,11451
53,8192
54,12211
55,10236
56,2987
57,13203
58,926
59,11757
60,3081
61,7550
62,4240
63,770
64,13395
65,5462
66,4131
67,1839
68,988
69,13349
70,13344
71,9177
72,13518
73,1500
74,8068
75,8129
76,4807
77,9736
78,12410
79,833
80,2019
81,9570
82,9076
83,12253
84,934
85,8727
86,10377
87,12570
88,4362
89,10305
90,2104
91,12555
92,10680
93,10672
94,9197
95,840
96,12524
97,3046
98,11863
99,10214
100,13070
101,6435
102,11298
103,13046
104,10353
105,12054
106,9135
107,12399
108,10994
109,12303
110,10395
111,12105
112,10961
113,609
114,10960
115,13169
116,3505
117,11876
118,160
119,4018
120,10478
121,9567
122,11095
123,12309
124,3213
125,14128
126,8800
127,12854
128,11185
129,11955
130,12758
