rank,center_node_id
1,16555
2,4460
3,4214
4,6464
5,17695
6,7258
7,404
8,1245
9,11722
10,5472
11,18688
12,9265
13,12684
14,6984
15,3308
16,12180
17,17469
18,18510
19,5822
20,8611
21,5567
22,9390
23,12059
24,11387
25,19794
26,13276
27,18104
28,7894
29,10928
30,2222
31,10192
32,14707
33,14284
34,3843
35,5944
36,6758
37,9152
38,16330
39,11080
40,13756
41,2081
42,10913
43,17248
44,18420
45,11234
46,4762
47,20038
48,7920
49,6529
50,9282
51,9581
52,9471
53,10589
54,17837
55,13152
56,11836
57,17122
58,5514
59,21292
60,16312
61,12368
62,7960
63,14304
64,4994
65,10548
66,18732
67,12595
68,7967
69,15122
70,19309
71,15172
72,4831
73,19683
74,16397
75,11990
76,6108
77,10463
78,19341
79,15084
80,8488
81,822
82,18236
83,2457
84,1812
85,2621
86,1131
87,10886
88,2785
89,16042
90,15494
91,3765
92,16966
93,2878
94,19016
95,850
96,6359
97,15022
98,2931
99,17445
100,15668
101,15248
102,13380
103,6194
104,11973
105,6921
106,13834
107,9721
108,4661
109,7133
110,16022
111,6672
112,16855
113,6989
114,7442
115,8168
116,21719
117,12021
118,8243
119,8896
120,9356
121,9026
122,10094
123,19542
124,9127
125,9553
126,18258
127,10160
128,10668
129,17462
130,12115
131,10733
132,11421
133,11037
134,11640
135,12120
136,4412
137,12542
138,5212
139,16698
140,11645
141,12768
142,12069
143,12984
144,14145
145,13636
146,14667
147,14500
148,10960
149,14902
150,16040
151,7554
152,9533
153,9460
154,11862
155,20237
156,14150
157,18218
158,12038
159,17223
160,10806
161,14318
162,19965
163,18929
164,14782
165,13742
166,16585
167,16463
168,18816
169,12862
170,14518
171,16196
172,14543
173,15516
174,10442
175,11697
176,15862
177,11615
178,2013
179,11370
180,18380
181,13886
182,16266
183,13888
184,13232
185,16893
186,14615
187,16609
188,16179
189,16533
190,16160
191,10988
192,16992
193,16861
194,9394
195,13312
196,12952
197,9076
198,13822
199,4650
200,18850
201,4363
202,4954
203,13867
204,17682
205,5759
206,5170
207,10614
208,9112
209,11817
210,9885
211,7947
212,9923
213,10481
214,11553
215,15417
216,15368
217,9793
218,4915
219,2275
220,2452
221,5688
222,3275
223,843
224,11118
225,17394
226,5682
227,4539
228,1023
229,1645
230,1230
231,3150
232,3173
233,1726
234,18631
235,10226
236,10606
237,12701
238,9904
239,11772
240,3757
241,3954
242,3369
243,3217
244,2178
245,3699
246,2837
247,3704
248,2548
249,2825
250,3488
251,2611
252,4129
253,14861
254,11539
255,10847
256,8456
257,10561
258,13771
259,13623
260,13322
261,17112
262,10088
263,16876
264,15693
265,12808
266,14039
267,15048
268,13535
269,14928
270,2371
271,19207
272,16470
273,3742
274,15104
275,5865
276,19338
277,5971
278,4634
279,14587
280,12347
281,1461
282,2732
283,1325
284,2710
285,2726
286,2771
287,19074
288,19254
289,5423
290,15918
291,17958
292,301
293,10793
294,2645
295,6478
296,7499
297,17517
298,6037
299,6617
300,14828
301,12758
302,14918
303,12874
304,19841
305,752
306,3089
307,13110
308,672
309,12762
310,15382
311,8687
312,16978
313,549
314,8593
315,15360
316,15920
317,8260
318,10900
319,17801
320,102
321,8519
322,19188
323,9976
324,5414
325,19347
326,123
327,20516
328,5310
329,1608
330,1669
331,8381
332,6161
333,1339
334,1772
335,2350
336,11796
337,16495
338,8074
339,10856
340,13253
341,12552
342,2397
343,11921
344,15154
345,1111
346,14241
347,15265
348,19923
349,1460
350,5106
351,2286
352,2057
353,20493
354,5645
355,731
356,10071
357,705
358,7989
359,8295
360,8070
361,1193
362,3848
363,9971
364,14134
365,15386
366,1266
367,5185
368,1464
369,1012
370,1149
371,6644
372,7857
373,7430
374,6313
375,7696
376,18453
377,7697
378,1655
379,18520
380,811
381,4012
382,6773
383,3690
384,4109
385,3046
386,3935
387,3565
388,3018
389,15614
390,7787
391,2949
392,12804
393,5159
394,21456
395,11814
396,12276
397,15483
398,16812
399,15101
400,16488
401,8095
402,8842
403,13995
404,1018
405,6802
406,8730
407,17024
408,8720
409,8494
410,7486
411,9089
412,6923
413,7728
414,11168
415,11690
416,6445
417,6296
418,7035
419,9784
420,4084
421,14812
422,17749
423,21943
424,10425
425,13788
426,14893
427,3333
428,4153
429,6656
430,8676
431,12176
432,10056
433,13826
434,21390
435,18547
436,19680
437,6873
438,10011
439,3949
440,10388
441,11899
442,4839
443,6736
444,11593
445,20396
446,11805
447,18908
448,908
449,10034
450,12361
451,1199
452,932
453,947
454,6794
455,7325
