rank,center_node_id
1,10000
2,9632
3,6765
4,18239
5,18352
6,3683
7,14091
8,15964
9,19878
10,7849
11,4195
12,6962
13,1241
14,12008
15,13002
16,18599
17,19903
18,20890
19,30220
20,16960
21,20270
22,27706
23,12166
24,15710
25,21342
26,24872
27,28600
28,30796
29,621
30,1711
31,27284
32,760
33,25512
34,583
35,11028
36,27049
37,32041
38,20959
39,2268
40,20923
41,21897
42,21531
43,29835
44,23205
45,22613
46,24783
47,29279
48,31518
49,23776
50,29428
51,29104
52,23839
53,31399
54,23435
55,31061
56,25209
57,23724
58,24689
59,30018
60,25275
61,33031
62,32813
63,31283
64,26650
65,31264
66,26783
67,32092
68,28490
69,26511
70,26300
71,26465
72,28617
73,30640
74,32826
75,31612
76,30351
77,30515
78,30394
79,25487
80,29914
81,30877
82,29142
83,30039
84,31193
85,32274
86,25404
87,26071
88,31362
89,27391
90,26907
91,26114
92,28078
93,27790
94,26771
95,26131
96,26720
97,26499
98,25837
99,26562
100,27655
101,13693
102,32032
103,29224
104,28165
105,30803
106,2252
107,28373
108,15548
109,16945
110,27299
111,26918
112,3565
113,26738
114,12916
115,31386
116,32794
117,27903
118,27874
119,9219
120,28875
121,31506
122,14156
123,7816
124,13749
125,738
126,18167
127,6106
128,22511
129,13679
130,5766
131,22979
132,19787
133,22809
134,25037
135,32039
136,21680
137,25600
138,25482
139,27415
140,6864
141,28766
142,29748
143,16837
144,27460
145,22653
146,5778
147,18449
148,6441
149,24516
150,31215
151,24631
152,24002
153,27372
154,31849
155,30648
156,21116
157,22908
158,3211
159,24314
160,13048
161,29157
162,32119
163,33113
164,18214
165,32764
166,23140
167,32892
168,28944
169,25221
170,11647
171,26144
172,24875
173,4940
174,26042
175,32231
176,31260
177,31654
178,18295
179,32480
180,32522
181,14742
182,240
183,22849
184,26479
185,445
186,3704
187,16916
188,33192
189,14135
190,2540
191,28182
192,33099
193,26548
194,31483
195,32194
196,33187
197,4467
198,30330
199,6153
200,32587
201,11424
202,32723
203,32627
204,9850
205,29031
206,31542
207,32218
208,31429
209,29394
210,30845
211,31695
212,20363
213,283
214,1180
215,2535
216,31023
217,29646
218,10962
219,29571
