rank,center_node_id
1,19762
2,17542
3,6411
4,12848
5,7239
6,6969
7,14129
8,9212
9,15472
10,2443
11,11844
12,9302
13,12174
14,4202
15,1257
16,16432
17,5097
18,9152
19,13660
20,3208
21,11722
22,17944
23,12115
24,17685
25,5537
26,8639
27,11837
28,317
29,10463
30,12361
31,14841
32,5919
33,2658
34,7622
35,13276
36,21729
37,1053
38,18682
39,4725
40,5198
41,12386
42,10913
43,14252
44,9859
45,3709
46,13380
47,15073
48,2785
49,18824
50,18850
51,7554
52,5052
53,19297
54,19341
55,16330
56,12729
57,12673
58,10704
59,15337
60,14495
61,14150
62,8505
63,10749
64,17832
65,18732
66,13688
67,14550
68,18072
69,10928
70,6921
71,10255
72,15059
73,8000
74,21670
75,10806
76,7985
77,16698
78,15391
79,6680
80,11628
81,18510
82,14845
83,5212
84,11018
85,14381
86,4650
87,17201
88,15063
89,7457
90,14239
91,17462
92,14667
93,14782
94,19065
95,8896
96,10008
97,9882
98,10572
99,4460
100,18680
101,11937
102,4402
103,7127
104,6155
105,6544
106,14038
107,5419
108,4634
109,16830
110,10992
111,5392
112,16022
113,15895
114,4584
115,16058
116,5966
117,4539
118,7727
119,6672
120,10503
121,8111
122,10164
123,8237
124,14916
125,13152
126,15232
127,9137
128,14714
129,9159
130,11183
131,14362
132,13368
133,17496
134,13186
135,16724
136,13282
137,15009
138,9959
139,16200
140,17125
141,9255
142,16861
143,13031
144,13453
145,11553
146,18164
147,15036
148,17566
149,18713
150,12166
151,14597
152,13623
153,7825
154,16474
155,11411
156,17240
157,2047
158,3004
159,9971
160,11253
161,2759
162,2141
163,3173
164,1460
165,768
166,2621
167,8171
168,10425
169,10226
170,9478
171,9288
172,9498
173,8478
174,645
175,7223
176,9547
177,954
178,1317
179,2519
180,1722
181,548
182,15872
183,10758
184,9103
185,10782
186,3699
187,12916
188,3880
189,4873
190,10088
191,12630
192,11693
193,1689
194,1826
195,7960
196,13535
197,7418
198,6460
199,7530
200,4979
201,17038
202,10600
203,19531
204,12333
205,6532
206,19724
207,16205
208,17118
209,14320
210,14899
211,15272
212,11118
213,14997
214,16053
215,10802
216,17103
217,2966
218,16117
219,3369
220,11862
221,7065
222,9035
223,3899
224,9094
225,3757
226,8613
227,4000
228,822
229,1645
230,2732
231,3921
232,2714
233,19753
234,15598
235,4289
236,1403
237,6445
238,15048
239,7405
240,3166
241,7434
242,15718
243,19202
244,15224
245,18370
246,15604
247,19277
248,14878
249,9998
250,19771
251,20063
252,2178
253,2474
254,4022
255,13216
256,2937
257,19711
258,12808
259,13569
260,15130
261,4604
262,17795
263,18273
264,19196
265,1230
266,18901
267,3457
268,18710
269,190
270,2435
271,3052
272,17063
273,16925
274,8243
275,17059
276,8295
277,14606
278,16635
279,15192
280,12713
281,15025
282,5688
283,13063
284,17053
285,16412
286,16779
287,17368
288,2275
289,11817
290,17768
291,39
292,14746
293,18757
294,16848
295,12883
296,971
297,8923
298,14964
299,8885
300,8456
301,1772
302,15210
303,11464
304,15682
305,20044
306,8234
307,11700
308,13822
309,14816
310,4311
311,8674
312,11413
313,16978
314,577
315,8022
316,4835
317,6923
318,14985
319,15627
320,7981
321,11207
322,7325
323,5159
324,6115
325,21543
326,11669
327,5865
328,5603
329,8727
330,5935
331,8381
332,17032
333,1111
334,11560
335,588
336,13665
337,5954
338,8249
339,8852
340,10585
341,14259
342,18614
343,19923
344,6802
345,10237
346,11037
347,13552
348,16500
349,6561
350,9656
351,981
352,7542
353,14881
354,1927
355,6225
356,7998
357,18587
358,10419
359,15957
