rank,center_node_id
1,27729
2,23651
3,24358
4,17985
5,12713
6,20052
7,23776
8,29521
9,16998
10,25570
11,5561
12,29893
13,41349
14,14321
15,31701
16,20507
17,39083
18,30311
19,21626
20,27858
21,28092
22,8373
23,34272
24,20233
25,31582
26,24013
27,34510
28,14668
29,28714
30,6345
31,13591
32,22990
33,37410
34,2517
35,22106
36,5408
37,48337
38,37376
39,25958
40,30793
41,27047
42,40617
43,16646
44,26041
45,17334
46,7749
47,27643
48,32216
49,10225
50,18471
51,19982
52,29269
53,17248
54,5139
55,18763
56,18488
57,11492
58,22606
59,39182
60,16737
61,12002
62,8625
63,43318
64,12461
65,32752
66,35102
67,26549
68,10989
69,32336
70,34112
71,38702
72,29890
73,8775
74,33730
75,6516
76,10346
77,13661
78,38751
79,38143
80,25439
81,1005
82,18925
83,44902
84,11775
85,42867
86,27753
87,2162
88,35913
89,35429
90,43701
91,38553
92,44923
93,25091
94,30455
95,18193
96,11704
97,42379
98,10204
99,33991
100,3844
101,43229
102,19784
103,4159
104,9145
105,42975
106,31913
107,31400
108,45506
109,30928
110,31230
111,40940
112,17446
113,43773
114,36500
115,5048
116,17047
117,2710
118,15680
119,25246
120,36666
121,26307
122,10806
123,28602
124,40102
125,12287
126,26585
127,31726
128,32478
129,42448
130,2754
131,34062
132,18025
133,45816
134,39011
135,45781
136,21976
137,41006
138,5457
139,17964
140,45572
141,33207
142,24616
143,7924
144,2177
145,32313
146,32156
147,27489
148,8206
149,44461
150,18262
151,4009
152,8101
153,2250
154,3955
155,20654
156,33467
157,19869
158,25083
159,28514
160,20151
161,46374
162,44953
163,20355
164,45513
165,36594
166,10552
167,32939
168,34910
169,46128
170,24654
171,39047
172,15660
173,601
174,34394
175,7620
176,1790
177,5278
178,40269
179,7110
180,15674
181,36281
182,31438
183,38775
184,42290
185,28127
186,31012
187,41859
188,4051
189,29655
190,10845
191,14803
192,6739
193,12860
194,11728
195,19951
196,27378
197,28545
198,4947
199,26826
200,9790
201,35167
202,31360
203,2665
204,31179
205,25606
206,9528
207,9233
208,3962
209,285
210,21880
211,18872
212,12497
213,4072
214,16361
215,3696
216,42452
217,22810
218,22992
219,22724
220,7973
221,13455
222,9709
223,24670
224,25215
225,35060
226,21137
227,6252
228,32053
229,10403
230,4104
231,3596
232,3040
233,27554
234,4639
235,18000
236,40319
237,46511
238,41189
239,40328
240,40453
241,43634
242,36157
243,39509
244,43201
245,45341
246,36377
247,29566
248,44659
249,40461
250,32252
251,34243
252,32929
253,44271
254,30705
255,40047
256,44917
257,44134
258,42890
259,37316
260,40909
261,10751
262,17704
263,9846
264,10307
265,8792
266,44837
267,11649
268,10797
269,15634
270,10192
271,14042
272,7054
273,7819
274,41763
275,31878
276,40346
277,11760
278,39862
279,16701
280,14294
281,34725
282,32124
283,16020
284,38841
285,10407
286,9096
287,12119
288,6635
289,45275
290,46190
291,46524
292,43955
293,45665
294,45089
295,44850
296,12821
297,23298
298,29876
299,11060
300,17113
301,37283
302,6883
303,17939
304,125
305,10608
306,46633
307,19442
308,33662
309,11432
310,35291
311,20343
312,30917
313,12808
314,21797
315,14338
316,23628
317,9040
318,209
319,8597
320,11262
321,27905
322,11809
323,11568
324,37859
325,44514
326,46433
327,46357
328,3319
329,14434
330,40006
331,37443
332,39749
333,14739
334,38410
335,35437
336,45164
337,11676
338,10660
339,34887
340,39542
341,21949
342,1394
343,39670
344,22179
345,16073
346,40315
347,45499
348,38549
349,36749
350,26963
351,40906
352,27725
353,44852
354,15479
355,36357
356,15030
357,35494
358,30834
359,13960
360,16384
361,39714
362,40841
363,21431
364,17901
365,37252
366,8063
367,2080
368,24507
369,18593
370,22001
371,24010
372,24464
373,36292
374,35775
375,1652
376,38819
377,40944
378,1783
379,35879
380,42824
381,7433
382,35206
383,43524
384,42589
385,25726
386,39918
387,3073
388,17462
389,42782
390,3541
391,6053
392,29672
393,42472
394,23081
395,45771
396,28393
397,37475
398,17862
399,19152
400,13576
401,39946
402,800
403,13506
404,916
405,8019
406,36925
407,11187
408,18422
409,1772
410,2308
411,26687
412,35627
413,13206
414,27334
415,34332
416,35823
417,48646
418,30107
419,27503
420,45743
421,29254
422,34815
