q,P_q,Q_bc,Method
0.0,1.0,0.8506549589750971,RCABS-BE
0.0027349935223837628,0.9498344609183821,0.8480639124802073,RCABS-BE
0.00446235785231035,0.9478192025334676,0.845976680581546,RCABS-BE
0.005398013531020584,0.9468835468547574,0.8450050381459623,RCABS-BE
0.007269324888441054,0.9450122354973369,0.8426658989491866,RCABS-BE
0.008708795163379876,0.9436447387361451,0.8412984021879948,RCABS-BE
0.009428530300849287,0.9429250035986757,0.8405066935367784,RCABS-BE
0.01209155030948611,0.9402619835900389,0.8372318986612927,RCABS-BE
0.014106808694400461,0.9382467252051245,0.8352526270332518,RCABS-BE
0.01669785518929034,0.934072261407802,0.8312940837771701,RCABS-BE
0.018137325464229165,0.9326327911328631,0.8293507989060026,RCABS-BE
0.01928890168418022,0.931553188426659,0.8235029509140637,RCABS-BE
0.020080610335396574,0.9307614797754427,0.8226752555059738,RCABS-BE
0.020656398445372103,0.9300417446379732,0.8220634806391248,RCABS-BE
0.02173600115157622,0.9289621419317691,0.8208399309054268,RCABS-BE
0.022743630344033396,0.927954512739312,0.8195084209011083,RCABS-BE
0.02360731250899669,0.9270188570606017,0.8186807254930186,RCABS-BE
0.024614941701453865,0.9260112278681445,0.8176730963005614,RCABS-BE
0.026486253058874334,0.9038433856340866,0.8013531020584425,RCABS-BE
0.027421908737584568,0.9028357564416295,0.8004174463797322,RCABS-BE
0.028069670361307038,0.90211602130416,0.7996617244853894,RCABS-BE
0.029725061177486686,0.9004606304879804,0.7977544263710954,RCABS-BE
0.030444796314956096,0.8995969483230172,0.7967467971786384,RCABS-BE
0.03174031956240104,0.8983014250755722,0.7936879228443933,RCABS-BE
0.0320282136173888,0.8980135310205845,0.7934000287894054,RCABS-BE
0.0328918957823521,0.8970059018281272,0.792284439326328,RCABS-BE
0.03353965740607456,0.8962861666906579,0.7914567439182381,RCABS-BE
0.03397149848855621,0.8958543256081762,0.7910249028357565,RCABS-BE
0.03425939254354397,0.8955664315531884,0.7907370087807687,RCABS-BE
0.035338995249748095,0.8944148553332374,0.7894054987764503,RCABS-BE
0.03685043903843386,0.8927594645170577,0.7876421476896502,RCABS-BE
0.037354253634662445,0.8921117028933353,0.7868504390384339,RCABS-BE
0.03843385634086656,0.8908881531596372,0.7855909025478625,RCABS-BE
0.03958543256081762,0.8898805239671801,0.7844753130847848,RCABS-BE
0.04138477040449115,0.8880811861235065,0.7828559090254786,RCABS-BE
0.041744637973225855,0.8877213185547719,0.78235209442925,RCABS-BE
0.042032532028213616,0.8874334244997841,0.7820642003742623,RCABS-BE
0.042320426083201385,0.8870735569310494,0.7816323592917807,RCABS-BE
0.04311213473441773,0.886281848279833,0.78058874334245,RCABS-BE
0.04368792284439326,0.8856340866561105,0.7798330214481071,RCABS-BE
0.044047790413127966,0.8852742190873758,0.779221246581258,RCABS-BE
0.04455160500935656,0.8847704044911473,0.7785734849575356,RCABS-BE
0.04534331366057291,0.883906722326184,0.7777817763063193,RCABS-BE
0.04570318122930762,0.8835468547574492,0.7773499352238376,RCABS-BE
0.04599107528429538,0.8832589607024615,0.7769900676551029,RCABS-BE
0.046278969339283146,0.8828990931337268,0.7766661868432417,RCABS-BE
0.04671081042176479,0.8824672520512451,0.7140492298834029,RCABS-BE
0.04707067799049949,0.8821073844825105,0.7137253490715417,RCABS-BE
0.04735857204548726,0.8816755434000287,0.7135094285303009,RCABS-BE
0.04822225421045055,0.8808118612350655,0.7124658125809702,RCABS-BE
0.0498776450266302,0.8791564704188859,0.6974773283431698,RCABS-BE
0.05066935367784655,0.8782208147401757,0.6965416726644595,RCABS-BE
0.0511011947603282,0.8777889736576939,0.6960378580682309,RCABS-BE
