rank,center_node_id
1,14498
2,12198
3,11334
4,19756
5,8342
6,21317
7,20976
8,5903
9,23981
10,19020
11,24085
12,24330
13,5650
14,4941
15,3375
16,17621
17,12373
18,5724
19,798
20,1919
21,3451
22,27163
23,25398
24,4449
25,10076
26,7221
27,3887
28,25887
29,7257
30,17083
31,6251
32,8910
33,795
34,25055
35,20711
36,13787
37,6350
38,20168
39,25623
40,26896
41,4453
42,2422
43,2274
44,4096
45,27311
46,3068
47,25954
48,4997
49,27668
50,5786
51,21592
52,22973
53,156
54,1821
55,3034
56,2186
57,21842
58,23386
59,25514
60,4279
61,19099
62,1335
63,26215
64,26543
65,1758
66,23517
67,22119
68,23092
69,4150
70,25104
71,4434
72,4686
73,13613
74,21377
75,2984
76,23618
77,1651
78,1616
79,891
80,1228
81,6692
82,4715
83,7245
84,23409
85,10668
86,15777
87,13811
88,13313
89,10238
90,18540
91,21360
92,3950
93,955
94,1611
95,1530
96,1619
97,23832
98,4934
99,19069
100,8163
101,19070
102,25533
103,24209
104,11588
105,479
106,27618
107,5166
108,3105
